,criterion,max_depth,max_features,max_leaf_nodes,min_samples_leaf,min_samples_split,random_state,splitter,acc_train,acc_val,precision_macro_train,precision_macro_val,precision_micro_train,precision_micro_val,precision_weighted_train,precision_weighted_val,recall_macro_train,recall_macro_val,recall_micro_train,recall_micro_val,recall_weighted_train,recall_weighted_val,f1_macro_train,f1_macro_val,f1_micro_train,f1_micro_val,f1_weighted_train,f1_weighted_val
0,gini,,,,1,2,23,best,0.8285835453774385,0.7658635900916186,0.8314395601499434,0.769193226176482,0.8285835453774385,0.7658635900916186,0.8301184202175088,0.7682059107729948,0.8239645775717699,0.7624167453851574,0.8285835453774385,0.7658635900916186,0.8285835453774385,0.7658635900916186,0.8259288050296307,0.7631227633639006,0.8285835453774385,0.7658635900916186,0.8276080741644734,0.7643764538229515
1,gini,,,,1,2,23,random,0.8285835453774385,0.7641669494401085,0.8314395601499434,0.7671418425228722,0.8285835453774385,0.7641669494401085,0.8301184202175088,0.7662337172660286,0.8239645775717699,0.760833141731142,0.8285835453774385,0.7641669494401085,0.8285835453774385,0.7641669494401085,0.8259288050296307,0.7615281877637257,0.8285835453774385,0.7641669494401085,0.8276080741644734,0.7627624472575175
2,gini,,,,1,5,23,best,0.8279050042408821,0.7638276213098066,0.8306905280184627,0.7668363823829883,0.8279050042408821,0.7638276213098066,0.8293967976104185,0.7659217694781427,0.8233085359050896,0.7604762537939542,0.8279050042408821,0.7638276213098066,0.8279050042408821,0.7638276213098066,0.8252546046045125,0.761167794275047,0.8279050042408821,0.7638276213098066,0.8269357465226229,0.7624079065581342
3,gini,,,,1,5,23,random,0.8279474130619169,0.7655242619613166,0.8307531004908755,0.768799333304923,0.8279474130619169,0.7655242619613166,0.8294519735411923,0.7678242093935822,0.823341205529329,0.7620933301199568,0.8279474130619169,0.7655242619613166,0.8279474130619169,0.7655242619613166,0.8252921045092902,0.7627969541592132,0.8279474130619169,0.7655242619613166,0.8269746220029051,0.7640484086886594
4,gini,,,,1,10,23,best,0.8266327396098389,0.7614523243976926,0.8290149161046025,0.764270879908798,0.8266327396098389,0.7614523243976926,0.827873998501026,0.7634031717365894,0.8222284514187704,0.7581454015935762,0.8266327396098389,0.7614523243976926,0.8266327396098389,0.7614523243976926,0.8240735484576311,0.7588178969714008,0.8266327396098389,0.7614523243976926,0.8257310836553691,0.7600581306623498
5,gini,,,,1,10,23,random,0.8267599660729432,0.7645062775704106,0.829344885909236,0.7674474180601059,0.8267599660729432,0.7645062775704106,0.828127753409632,0.766545799939586,0.8222464636841786,0.7611900296683297,0.8267599660729432,0.7645062775704106,0.8267599660729432,0.7645062775704106,0.8241420597355708,0.7618884736966618,0.8267599660729432,0.7645062775704106,0.8258181749505308,0.7631168929901685
6,gini,,,,2,2,23,best,0.8285835453774385,0.7658635900916186,0.8314395601499434,0.769193226176482,0.8285835453774385,0.7658635900916186,0.8301184202175088,0.7682059107729948,0.8239645775717699,0.7624167453851574,0.8285835453774385,0.7658635900916186,0.8285835453774385,0.7658635900916186,0.8259288050296307,0.7631227633639006,0.8285835453774385,0.7658635900916186,0.8276080741644734,0.7643764538229515
7,gini,,,,2,2,23,random,0.8285835453774385,0.7641669494401085,0.8314395601499434,0.7671418425228722,0.8285835453774385,0.7641669494401085,0.8301184202175088,0.7662337172660286,0.8239645775717699,0.760833141731142,0.8285835453774385,0.7641669494401085,0.8285835453774385,0.7641669494401085,0.8259288050296307,0.7615281877637257,0.8285835453774385,0.7641669494401085,0.8276080741644734,0.7627624472575175
8,gini,,,,2,5,23,best,0.8279050042408821,0.7638276213098066,0.8306905280184627,0.7668363823829883,0.8279050042408821,0.7638276213098066,0.8293967976104185,0.7659217694781427,0.8233085359050896,0.7604762537939542,0.8279050042408821,0.7638276213098066,0.8279050042408821,0.7638276213098066,0.8252546046045125,0.761167794275047,0.8279050042408821,0.7638276213098066,0.8269357465226229,0.7624079065581342
9,gini,,,,2,5,23,random,0.8279474130619169,0.7655242619613166,0.8307531004908755,0.768799333304923,0.8279474130619169,0.7655242619613166,0.8294519735411923,0.7678242093935822,0.823341205529329,0.7620933301199568,0.8279474130619169,0.7655242619613166,0.8279474130619169,0.7655242619613166,0.8252921045092902,0.7627969541592132,0.8279474130619169,0.7655242619613166,0.8269746220029051,0.7640484086886594
10,gini,,,,2,10,23,best,0.8266327396098389,0.7614523243976926,0.8290149161046025,0.764270879908798,0.8266327396098389,0.7614523243976926,0.827873998501026,0.7634031717365894,0.8222284514187704,0.7581454015935762,0.8266327396098389,0.7614523243976926,0.8266327396098389,0.7614523243976926,0.8240735484576311,0.7588178969714008,0.8266327396098389,0.7614523243976926,0.8257310836553691,0.7600581306623498
11,gini,,,,2,10,23,random,0.8267599660729432,0.7645062775704106,0.829344885909236,0.7674474180601059,0.8267599660729432,0.7645062775704106,0.828127753409632,0.766545799939586,0.8222464636841786,0.7611900296683297,0.8267599660729432,0.7645062775704106,0.8267599660729432,0.7645062775704106,0.8241420597355708,0.7618884736966618,0.8267599660729432,0.7645062775704106,0.8258181749505308,0.7631168929901685
12,gini,,,,4,2,23,best,0.8285835453774385,0.7658635900916186,0.8314395601499434,0.769193226176482,0.8285835453774385,0.7658635900916186,0.8301184202175088,0.7682059107729948,0.8239645775717699,0.7624167453851574,0.8285835453774385,0.7658635900916186,0.8285835453774385,0.7658635900916186,0.8259288050296307,0.7631227633639006,0.8285835453774385,0.7658635900916186,0.8276080741644734,0.7643764538229515
13,gini,,,,4,2,23,random,0.8285835453774385,0.7641669494401085,0.8314395601499434,0.7671418425228722,0.8285835453774385,0.7641669494401085,0.8301184202175088,0.7662337172660286,0.8239645775717699,0.760833141731142,0.8285835453774385,0.7641669494401085,0.8285835453774385,0.7641669494401085,0.8259288050296307,0.7615281877637257,0.8285835453774385,0.7641669494401085,0.8276080741644734,0.7627624472575175
14,gini,,,,4,5,23,best,0.8279050042408821,0.7638276213098066,0.8306905280184627,0.7668363823829883,0.8279050042408821,0.7638276213098066,0.8293967976104185,0.7659217694781427,0.8233085359050896,0.7604762537939542,0.8279050042408821,0.7638276213098066,0.8279050042408821,0.7638276213098066,0.8252546046045125,0.761167794275047,0.8279050042408821,0.7638276213098066,0.8269357465226229,0.7624079065581342
15,gini,,,,4,5,23,random,0.8279474130619169,0.7655242619613166,0.8307531004908755,0.768799333304923,0.8279474130619169,0.7655242619613166,0.8294519735411923,0.7678242093935822,0.823341205529329,0.7620933301199568,0.8279474130619169,0.7655242619613166,0.8279474130619169,0.7655242619613166,0.8252921045092902,0.7627969541592132,0.8279474130619169,0.7655242619613166,0.8269746220029051,0.7640484086886594
16,gini,,,,4,10,23,best,0.8266327396098389,0.7614523243976926,0.8290149161046025,0.764270879908798,0.8266327396098389,0.7614523243976926,0.827873998501026,0.7634031717365894,0.8222284514187704,0.7581454015935762,0.8266327396098389,0.7614523243976926,0.8266327396098389,0.7614523243976926,0.8240735484576311,0.7588178969714008,0.8266327396098389,0.7614523243976926,0.8257310836553691,0.7600581306623498
17,gini,,,,4,10,23,random,0.8267599660729432,0.7645062775704106,0.829344885909236,0.7674474180601059,0.8267599660729432,0.7645062775704106,0.828127753409632,0.766545799939586,0.8222464636841786,0.7611900296683297,0.8267599660729432,0.7645062775704106,0.8267599660729432,0.7645062775704106,0.8241420597355708,0.7618884736966618,0.8267599660729432,0.7645062775704106,0.8258181749505308,0.7631168929901685
18,gini,,,10.0,1,2,23,best,0.8285835453774385,0.7658635900916186,0.8314395601499434,0.769193226176482,0.8285835453774385,0.7658635900916186,0.8301184202175088,0.7682059107729948,0.8239645775717699,0.7624167453851574,0.8285835453774385,0.7658635900916186,0.8285835453774385,0.7658635900916186,0.8259288050296307,0.7631227633639006,0.8285835453774385,0.7658635900916186,0.8276080741644734,0.7643764538229515
19,gini,,,10.0,1,2,23,random,0.8285835453774385,0.7641669494401085,0.8314395601499434,0.7671418425228722,0.8285835453774385,0.7641669494401085,0.8301184202175088,0.7662337172660286,0.8239645775717699,0.760833141731142,0.8285835453774385,0.7641669494401085,0.8285835453774385,0.7641669494401085,0.8259288050296307,0.7615281877637257,0.8285835453774385,0.7641669494401085,0.8276080741644734,0.7627624472575175
20,gini,,,10.0,1,5,23,best,0.8279050042408821,0.7638276213098066,0.8306905280184627,0.7668363823829883,0.8279050042408821,0.7638276213098066,0.8293967976104185,0.7659217694781427,0.8233085359050896,0.7604762537939542,0.8279050042408821,0.7638276213098066,0.8279050042408821,0.7638276213098066,0.8252546046045125,0.761167794275047,0.8279050042408821,0.7638276213098066,0.8269357465226229,0.7624079065581342
21,gini,,,10.0,1,5,23,random,0.8279474130619169,0.7655242619613166,0.8307531004908755,0.768799333304923,0.8279474130619169,0.7655242619613166,0.8294519735411923,0.7678242093935822,0.823341205529329,0.7620933301199568,0.8279474130619169,0.7655242619613166,0.8279474130619169,0.7655242619613166,0.8252921045092902,0.7627969541592132,0.8279474130619169,0.7655242619613166,0.8269746220029051,0.7640484086886594
22,gini,,,10.0,1,10,23,best,0.8266327396098389,0.7614523243976926,0.8290149161046025,0.764270879908798,0.8266327396098389,0.7614523243976926,0.827873998501026,0.7634031717365894,0.8222284514187704,0.7581454015935762,0.8266327396098389,0.7614523243976926,0.8266327396098389,0.7614523243976926,0.8240735484576311,0.7588178969714008,0.8266327396098389,0.7614523243976926,0.8257310836553691,0.7600581306623498
23,gini,,,10.0,1,10,23,random,0.8267599660729432,0.7645062775704106,0.829344885909236,0.7674474180601059,0.8267599660729432,0.7645062775704106,0.828127753409632,0.766545799939586,0.8222464636841786,0.7611900296683297,0.8267599660729432,0.7645062775704106,0.8267599660729432,0.7645062775704106,0.8241420597355708,0.7618884736966618,0.8267599660729432,0.7645062775704106,0.8258181749505308,0.7631168929901685
24,gini,,,10.0,2,2,23,best,0.8285835453774385,0.7658635900916186,0.8314395601499434,0.769193226176482,0.8285835453774385,0.7658635900916186,0.8301184202175088,0.7682059107729948,0.8239645775717699,0.7624167453851574,0.8285835453774385,0.7658635900916186,0.8285835453774385,0.7658635900916186,0.8259288050296307,0.7631227633639006,0.8285835453774385,0.7658635900916186,0.8276080741644734,0.7643764538229515
25,gini,,,10.0,2,2,23,random,0.8285835453774385,0.7641669494401085,0.8314395601499434,0.7671418425228722,0.8285835453774385,0.7641669494401085,0.8301184202175088,0.7662337172660286,0.8239645775717699,0.760833141731142,0.8285835453774385,0.7641669494401085,0.8285835453774385,0.7641669494401085,0.8259288050296307,0.7615281877637257,0.8285835453774385,0.7641669494401085,0.8276080741644734,0.7627624472575175
26,gini,,,10.0,2,5,23,best,0.8279050042408821,0.7638276213098066,0.8306905280184627,0.7668363823829883,0.8279050042408821,0.7638276213098066,0.8293967976104185,0.7659217694781427,0.8233085359050896,0.7604762537939542,0.8279050042408821,0.7638276213098066,0.8279050042408821,0.7638276213098066,0.8252546046045125,0.761167794275047,0.8279050042408821,0.7638276213098066,0.8269357465226229,0.7624079065581342
27,gini,,,10.0,2,5,23,random,0.8279474130619169,0.7655242619613166,0.8307531004908755,0.768799333304923,0.8279474130619169,0.7655242619613166,0.8294519735411923,0.7678242093935822,0.823341205529329,0.7620933301199568,0.8279474130619169,0.7655242619613166,0.8279474130619169,0.7655242619613166,0.8252921045092902,0.7627969541592132,0.8279474130619169,0.7655242619613166,0.8269746220029051,0.7640484086886594
28,gini,,,10.0,2,10,23,best,0.8266327396098389,0.7614523243976926,0.8290149161046025,0.764270879908798,0.8266327396098389,0.7614523243976926,0.827873998501026,0.7634031717365894,0.8222284514187704,0.7581454015935762,0.8266327396098389,0.7614523243976926,0.8266327396098389,0.7614523243976926,0.8240735484576311,0.7588178969714008,0.8266327396098389,0.7614523243976926,0.8257310836553691,0.7600581306623498
29,gini,,,10.0,2,10,23,random,0.8267599660729432,0.7645062775704106,0.829344885909236,0.7674474180601059,0.8267599660729432,0.7645062775704106,0.828127753409632,0.766545799939586,0.8222464636841786,0.7611900296683297,0.8267599660729432,0.7645062775704106,0.8267599660729432,0.7645062775704106,0.8241420597355708,0.7618884736966618,0.8267599660729432,0.7645062775704106,0.8258181749505308,0.7631168929901685
30,gini,,,10.0,4,2,23,best,0.8285835453774385,0.7658635900916186,0.8314395601499434,0.769193226176482,0.8285835453774385,0.7658635900916186,0.8301184202175088,0.7682059107729948,0.8239645775717699,0.7624167453851574,0.8285835453774385,0.7658635900916186,0.8285835453774385,0.7658635900916186,0.8259288050296307,0.7631227633639006,0.8285835453774385,0.7658635900916186,0.8276080741644734,0.7643764538229515
31,gini,,,10.0,4,2,23,random,0.8285835453774385,0.7641669494401085,0.8314395601499434,0.7671418425228722,0.8285835453774385,0.7641669494401085,0.8301184202175088,0.7662337172660286,0.8239645775717699,0.760833141731142,0.8285835453774385,0.7641669494401085,0.8285835453774385,0.7641669494401085,0.8259288050296307,0.7615281877637257,0.8285835453774385,0.7641669494401085,0.8276080741644734,0.7627624472575175
32,gini,,,10.0,4,5,23,best,0.8279050042408821,0.7638276213098066,0.8306905280184627,0.7668363823829883,0.8279050042408821,0.7638276213098066,0.8293967976104185,0.7659217694781427,0.8233085359050896,0.7604762537939542,0.8279050042408821,0.7638276213098066,0.8279050042408821,0.7638276213098066,0.8252546046045125,0.761167794275047,0.8279050042408821,0.7638276213098066,0.8269357465226229,0.7624079065581342
33,gini,,,10.0,4,5,23,random,0.8279474130619169,0.7655242619613166,0.8307531004908755,0.768799333304923,0.8279474130619169,0.7655242619613166,0.8294519735411923,0.7678242093935822,0.823341205529329,0.7620933301199568,0.8279474130619169,0.7655242619613166,0.8279474130619169,0.7655242619613166,0.8252921045092902,0.7627969541592132,0.8279474130619169,0.7655242619613166,0.8269746220029051,0.7640484086886594
34,gini,,,10.0,4,10,23,best,0.8266327396098389,0.7614523243976926,0.8290149161046025,0.764270879908798,0.8266327396098389,0.7614523243976926,0.827873998501026,0.7634031717365894,0.8222284514187704,0.7581454015935762,0.8266327396098389,0.7614523243976926,0.8266327396098389,0.7614523243976926,0.8240735484576311,0.7588178969714008,0.8266327396098389,0.7614523243976926,0.8257310836553691,0.7600581306623498
35,gini,,,10.0,4,10,23,random,0.8267599660729432,0.7645062775704106,0.829344885909236,0.7674474180601059,0.8267599660729432,0.7645062775704106,0.828127753409632,0.766545799939586,0.8222464636841786,0.7611900296683297,0.8267599660729432,0.7645062775704106,0.8267599660729432,0.7645062775704106,0.8241420597355708,0.7618884736966618,0.8267599660729432,0.7645062775704106,0.8258181749505308,0.7631168929901685
36,gini,,,30.0,1,2,23,best,0.8285835453774385,0.7658635900916186,0.8314395601499434,0.769193226176482,0.8285835453774385,0.7658635900916186,0.8301184202175088,0.7682059107729948,0.8239645775717699,0.7624167453851574,0.8285835453774385,0.7658635900916186,0.8285835453774385,0.7658635900916186,0.8259288050296307,0.7631227633639006,0.8285835453774385,0.7658635900916186,0.8276080741644734,0.7643764538229515
37,gini,,,30.0,1,2,23,random,0.8285835453774385,0.7641669494401085,0.8314395601499434,0.7671418425228722,0.8285835453774385,0.7641669494401085,0.8301184202175088,0.7662337172660286,0.8239645775717699,0.760833141731142,0.8285835453774385,0.7641669494401085,0.8285835453774385,0.7641669494401085,0.8259288050296307,0.7615281877637257,0.8285835453774385,0.7641669494401085,0.8276080741644734,0.7627624472575175
38,gini,,,30.0,1,5,23,best,0.8279050042408821,0.7638276213098066,0.8306905280184627,0.7668363823829883,0.8279050042408821,0.7638276213098066,0.8293967976104185,0.7659217694781427,0.8233085359050896,0.7604762537939542,0.8279050042408821,0.7638276213098066,0.8279050042408821,0.7638276213098066,0.8252546046045125,0.761167794275047,0.8279050042408821,0.7638276213098066,0.8269357465226229,0.7624079065581342
39,gini,,,30.0,1,5,23,random,0.8279474130619169,0.7655242619613166,0.8307531004908755,0.768799333304923,0.8279474130619169,0.7655242619613166,0.8294519735411923,0.7678242093935822,0.823341205529329,0.7620933301199568,0.8279474130619169,0.7655242619613166,0.8279474130619169,0.7655242619613166,0.8252921045092902,0.7627969541592132,0.8279474130619169,0.7655242619613166,0.8269746220029051,0.7640484086886594
40,gini,,,30.0,1,10,23,best,0.8266327396098389,0.7614523243976926,0.8290149161046025,0.764270879908798,0.8266327396098389,0.7614523243976926,0.827873998501026,0.7634031717365894,0.8222284514187704,0.7581454015935762,0.8266327396098389,0.7614523243976926,0.8266327396098389,0.7614523243976926,0.8240735484576311,0.7588178969714008,0.8266327396098389,0.7614523243976926,0.8257310836553691,0.7600581306623498
41,gini,,,30.0,1,10,23,random,0.8267599660729432,0.7645062775704106,0.829344885909236,0.7674474180601059,0.8267599660729432,0.7645062775704106,0.828127753409632,0.766545799939586,0.8222464636841786,0.7611900296683297,0.8267599660729432,0.7645062775704106,0.8267599660729432,0.7645062775704106,0.8241420597355708,0.7618884736966618,0.8267599660729432,0.7645062775704106,0.8258181749505308,0.7631168929901685
42,gini,,,30.0,2,2,23,best,0.8285835453774385,0.7658635900916186,0.8314395601499434,0.769193226176482,0.8285835453774385,0.7658635900916186,0.8301184202175088,0.7682059107729948,0.8239645775717699,0.7624167453851574,0.8285835453774385,0.7658635900916186,0.8285835453774385,0.7658635900916186,0.8259288050296307,0.7631227633639006,0.8285835453774385,0.7658635900916186,0.8276080741644734,0.7643764538229515
43,gini,,,30.0,2,2,23,random,0.8285835453774385,0.7641669494401085,0.8314395601499434,0.7671418425228722,0.8285835453774385,0.7641669494401085,0.8301184202175088,0.7662337172660286,0.8239645775717699,0.760833141731142,0.8285835453774385,0.7641669494401085,0.8285835453774385,0.7641669494401085,0.8259288050296307,0.7615281877637257,0.8285835453774385,0.7641669494401085,0.8276080741644734,0.7627624472575175
44,gini,,,30.0,2,5,23,best,0.8279050042408821,0.7638276213098066,0.8306905280184627,0.7668363823829883,0.8279050042408821,0.7638276213098066,0.8293967976104185,0.7659217694781427,0.8233085359050896,0.7604762537939542,0.8279050042408821,0.7638276213098066,0.8279050042408821,0.7638276213098066,0.8252546046045125,0.761167794275047,0.8279050042408821,0.7638276213098066,0.8269357465226229,0.7624079065581342
45,gini,,,30.0,2,5,23,random,0.8279474130619169,0.7655242619613166,0.8307531004908755,0.768799333304923,0.8279474130619169,0.7655242619613166,0.8294519735411923,0.7678242093935822,0.823341205529329,0.7620933301199568,0.8279474130619169,0.7655242619613166,0.8279474130619169,0.7655242619613166,0.8252921045092902,0.7627969541592132,0.8279474130619169,0.7655242619613166,0.8269746220029051,0.7640484086886594
46,gini,,,30.0,2,10,23,best,0.8266327396098389,0.7614523243976926,0.8290149161046025,0.764270879908798,0.8266327396098389,0.7614523243976926,0.827873998501026,0.7634031717365894,0.8222284514187704,0.7581454015935762,0.8266327396098389,0.7614523243976926,0.8266327396098389,0.7614523243976926,0.8240735484576311,0.7588178969714008,0.8266327396098389,0.7614523243976926,0.8257310836553691,0.7600581306623498
47,gini,,,30.0,2,10,23,random,0.8267599660729432,0.7645062775704106,0.829344885909236,0.7674474180601059,0.8267599660729432,0.7645062775704106,0.828127753409632,0.766545799939586,0.8222464636841786,0.7611900296683297,0.8267599660729432,0.7645062775704106,0.8267599660729432,0.7645062775704106,0.8241420597355708,0.7618884736966618,0.8267599660729432,0.7645062775704106,0.8258181749505308,0.7631168929901685
48,gini,,,30.0,4,2,23,best,0.8285835453774385,0.7658635900916186,0.8314395601499434,0.769193226176482,0.8285835453774385,0.7658635900916186,0.8301184202175088,0.7682059107729948,0.8239645775717699,0.7624167453851574,0.8285835453774385,0.7658635900916186,0.8285835453774385,0.7658635900916186,0.8259288050296307,0.7631227633639006,0.8285835453774385,0.7658635900916186,0.8276080741644734,0.7643764538229515
49,gini,,,30.0,4,2,23,random,0.8285835453774385,0.7641669494401085,0.8314395601499434,0.7671418425228722,0.8285835453774385,0.7641669494401085,0.8301184202175088,0.7662337172660286,0.8239645775717699,0.760833141731142,0.8285835453774385,0.7641669494401085,0.8285835453774385,0.7641669494401085,0.8259288050296307,0.7615281877637257,0.8285835453774385,0.7641669494401085,0.8276080741644734,0.7627624472575175
50,gini,,,30.0,4,5,23,best,0.8279050042408821,0.7638276213098066,0.8306905280184627,0.7668363823829883,0.8279050042408821,0.7638276213098066,0.8293967976104185,0.7659217694781427,0.8233085359050896,0.7604762537939542,0.8279050042408821,0.7638276213098066,0.8279050042408821,0.7638276213098066,0.8252546046045125,0.761167794275047,0.8279050042408821,0.7638276213098066,0.8269357465226229,0.7624079065581342
51,gini,,,30.0,4,5,23,random,0.8279474130619169,0.7655242619613166,0.8307531004908755,0.768799333304923,0.8279474130619169,0.7655242619613166,0.8294519735411923,0.7678242093935822,0.823341205529329,0.7620933301199568,0.8279474130619169,0.7655242619613166,0.8279474130619169,0.7655242619613166,0.8252921045092902,0.7627969541592132,0.8279474130619169,0.7655242619613166,0.8269746220029051,0.7640484086886594
52,gini,,,30.0,4,10,23,best,0.8266327396098389,0.7614523243976926,0.8290149161046025,0.764270879908798,0.8266327396098389,0.7614523243976926,0.827873998501026,0.7634031717365894,0.8222284514187704,0.7581454015935762,0.8266327396098389,0.7614523243976926,0.8266327396098389,0.7614523243976926,0.8240735484576311,0.7588178969714008,0.8266327396098389,0.7614523243976926,0.8257310836553691,0.7600581306623498
53,gini,,,30.0,4,10,23,random,0.8267599660729432,0.7645062775704106,0.829344885909236,0.7674474180601059,0.8267599660729432,0.7645062775704106,0.828127753409632,0.766545799939586,0.8222464636841786,0.7611900296683297,0.8267599660729432,0.7645062775704106,0.8267599660729432,0.7645062775704106,0.8241420597355708,0.7618884736966618,0.8267599660729432,0.7645062775704106,0.8258181749505308,0.7631168929901685
