,criterion,max_depth,max_features,max_leaf_nodes,min_samples_leaf,min_samples_split,random_state,splitter,acc_train,acc_val,precision_macro_train,precision_macro_val,precision_micro_train,precision_micro_val,precision_weighted_train,precision_weighted_val,recall_macro_train,recall_macro_val,recall_micro_train,recall_micro_val,recall_weighted_train,recall_weighted_val,f1_macro_train,f1_macro_val,f1_micro_train,f1_micro_val,f1_weighted_train,f1_weighted_val
3132,gini,20.0,0.5,,1,2,23,best,0.7692307692307693,0.5813953488372093,0.7695075757575758,0.5855555555555556,0.7692307692307693,0.5813953488372093,0.7700058275058275,0.5861498708010336,0.7696505722731751,0.5833333333333333,0.7692307692307693,0.5813953488372093,0.7692307692307693,0.5813953488372093,0.7692220297100009,0.5793478260869566,0.7692307692307693,0.5813953488372093,0.7692613575534586,0.578665318503539
3133,gini,20.0,0.5,,1,2,23,random,0.7692307692307693,0.6046511627906976,0.7695075757575758,0.6119909502262444,0.7692307692307693,0.6046511627906976,0.7700058275058275,0.6128064821635273,0.7696505722731751,0.6071428571428572,0.7692307692307693,0.6046511627906976,0.7692307692307693,0.6046511627906976,0.7692220297100009,0.6012002182214948,0.7692307692307693,0.6046511627906976,0.7692613575534586,0.6003374820791941
3134,gini,20.0,0.5,,1,5,23,best,0.7661538461538462,0.6511627906976745,0.7661137620237826,0.6702380952380952,0.7661538461538462,0.6511627906976745,0.7664745191943556,0.6717054263565891,0.7663154703251724,0.6547619047619048,0.7661538461538462,0.6511627906976745,0.7661538461538462,0.6511627906976745,0.7660984848484849,0.6442360728075014,0.7661538461538462,0.6511627906976745,0.7661981351981352,0.6430816198258059
3135,gini,20.0,0.5,,1,5,23,random,0.7661538461538462,0.6046511627906976,0.7665757369099038,0.6119909502262444,0.7661538461538462,0.6046511627906976,0.7671181678819778,0.6128064821635273,0.7666565602971273,0.6071428571428572,0.7661538461538462,0.6046511627906976,0.7661538461538462,0.6046511627906976,0.7661516322048019,0.6012002182214948,0.7661538461538462,0.6046511627906976,0.7661715577461999,0.6003374820791941
3136,gini,20.0,0.5,,1,10,23,best,0.7630769230769231,0.5813953488372093,0.7629006592407366,0.5855555555555556,0.7630769230769231,0.5813953488372093,0.7631272841729765,0.5861498708010336,0.7629803683771698,0.5833333333333333,0.7630769230769231,0.5813953488372093,0.7630769230769231,0.5813953488372093,0.762933280283438,0.5793478260869566,0.7630769230769231,0.5813953488372093,0.7630948784261087,0.578665318503539
3137,gini,20.0,0.5,,1,10,23,random,0.7661538461538462,0.5813953488372093,0.7663043478260869,0.5855555555555556,0.7661538461538462,0.5813953488372093,0.7667558528428094,0.5861498708010336,0.7664860153111499,0.5833333333333333,0.7661538461538462,0.5813953488372093,0.7661538461538462,0.5813953488372093,0.7661339191031662,0.5793478260869566,0.7661538461538462,0.5813953488372093,0.7661937002552061,0.578665318503539
3138,gini,20.0,0.5,,2,2,23,best,0.7692307692307693,0.5813953488372093,0.7695075757575758,0.5855555555555556,0.7692307692307693,0.5813953488372093,0.7700058275058275,0.5861498708010336,0.7696505722731751,0.5833333333333333,0.7692307692307693,0.5813953488372093,0.7692307692307693,0.5813953488372093,0.7692220297100009,0.5793478260869566,0.7692307692307693,0.5813953488372093,0.7692613575534586,0.578665318503539
3139,gini,20.0,0.5,,2,2,23,random,0.7692307692307693,0.6046511627906976,0.7695075757575758,0.6119909502262444,0.7692307692307693,0.6046511627906976,0.7700058275058275,0.6128064821635273,0.7696505722731751,0.6071428571428572,0.7692307692307693,0.6046511627906976,0.7692307692307693,0.6046511627906976,0.7692220297100009,0.6012002182214948,0.7692307692307693,0.6046511627906976,0.7692613575534586,0.6003374820791941
3140,gini,20.0,0.5,,2,5,23,best,0.7661538461538462,0.6511627906976745,0.7661137620237826,0.6702380952380952,0.7661538461538462,0.6511627906976745,0.7664745191943556,0.6717054263565891,0.7663154703251724,0.6547619047619048,0.7661538461538462,0.6511627906976745,0.7661538461538462,0.6511627906976745,0.7660984848484849,0.6442360728075014,0.7661538461538462,0.6511627906976745,0.7661981351981352,0.6430816198258059
3141,gini,20.0,0.5,,2,5,23,random,0.7661538461538462,0.6046511627906976,0.7665757369099038,0.6119909502262444,0.7661538461538462,0.6046511627906976,0.7671181678819778,0.6128064821635273,0.7666565602971273,0.6071428571428572,0.7661538461538462,0.6046511627906976,0.7661538461538462,0.6046511627906976,0.7661516322048019,0.6012002182214948,0.7661538461538462,0.6046511627906976,0.7661715577461999,0.6003374820791941
3142,gini,20.0,0.5,,2,10,23,best,0.7630769230769231,0.5813953488372093,0.7629006592407366,0.5855555555555556,0.7630769230769231,0.5813953488372093,0.7631272841729765,0.5861498708010336,0.7629803683771698,0.5833333333333333,0.7630769230769231,0.5813953488372093,0.7630769230769231,0.5813953488372093,0.762933280283438,0.5793478260869566,0.7630769230769231,0.5813953488372093,0.7630948784261087,0.578665318503539
3143,gini,20.0,0.5,,2,10,23,random,0.7661538461538462,0.5813953488372093,0.7663043478260869,0.5855555555555556,0.7661538461538462,0.5813953488372093,0.7667558528428094,0.5861498708010336,0.7664860153111499,0.5833333333333333,0.7661538461538462,0.5813953488372093,0.7661538461538462,0.5813953488372093,0.7661339191031662,0.5793478260869566,0.7661538461538462,0.5813953488372093,0.7661937002552061,0.578665318503539
3144,gini,20.0,0.5,,4,2,23,best,0.7692307692307693,0.5813953488372093,0.7695075757575758,0.5855555555555556,0.7692307692307693,0.5813953488372093,0.7700058275058275,0.5861498708010336,0.7696505722731751,0.5833333333333333,0.7692307692307693,0.5813953488372093,0.7692307692307693,0.5813953488372093,0.7692220297100009,0.5793478260869566,0.7692307692307693,0.5813953488372093,0.7692613575534586,0.578665318503539
3145,gini,20.0,0.5,,4,2,23,random,0.7692307692307693,0.6046511627906976,0.7695075757575758,0.6119909502262444,0.7692307692307693,0.6046511627906976,0.7700058275058275,0.6128064821635273,0.7696505722731751,0.6071428571428572,0.7692307692307693,0.6046511627906976,0.7692307692307693,0.6046511627906976,0.7692220297100009,0.6012002182214948,0.7692307692307693,0.6046511627906976,0.7692613575534586,0.6003374820791941
