,criterion,max_depth,max_features,max_leaf_nodes,min_samples_leaf,min_samples_split,random_state,splitter,acc_train,acc_val,precision_macro_train,precision_macro_val,precision_micro_train,precision_micro_val,precision_weighted_train,precision_weighted_val,recall_macro_train,recall_macro_val,recall_micro_train,recall_micro_val,recall_weighted_train,recall_weighted_val,f1_macro_train,f1_macro_val,f1_micro_train,f1_micro_val,f1_weighted_train,f1_weighted_val
10,gini,,,,2,10,23,best,0.7960264900662252,0.7352941176470589,0.8028506447624095,0.7317698068584944,0.7960264900662252,0.7352941176470589,0.8007154797961188,0.7344130399499176,0.7900582280622603,0.7292397660818714,0.7960264900662252,0.7352941176470589,0.7960264900662252,0.7352941176470589,0.7918456933344791,0.7302115987460815,0.7960264900662252,0.7352941176470589,0.7938384095337226,0.7345680435183478
11,gini,,,,2,10,23,random,0.8006622516556291,0.7549019607843137,0.806031688050774,0.7514619883040936,0.8006622516556291,0.7549019607843137,0.8042060796764248,0.7549019607843137,0.7952994586059102,0.7514619883040936,0.8006622516556291,0.7549019607843137,0.8006622516556291,0.7549019607843137,0.7970664808083586,0.7514619883040936,0.8006622516556291,0.7549019607843137,0.7988912003427945,0.7549019607843137
12,gini,,,,4,2,23,best,0.8039735099337748,0.7450980392156863,0.810909311455163,0.7416537267080745,0.8039735099337748,0.7450980392156863,0.8087122563148476,0.7457869017172086,0.7981315559440559,0.7426900584795322,0.8039735099337748,0.7450980392156863,0.8039735099337748,0.7450980392156863,0.8000318545998579,0.7420986093552465,0.8039735099337748,0.7450980392156863,0.8019283114114595,0.7453707146575445
13,gini,,,,4,2,23,random,0.8039735099337748,0.75,0.810909311455163,0.7465070835368832,0.8039735099337748,0.75,0.8087122563148476,0.7497313141182218,0.7981315559440559,0.7459064327485381,0.8039735099337748,0.75,0.8039735099337748,0.75,0.8000318545998579,0.7461881876509477,0.8039735099337748,0.75,0.8019283114114595,0.749847527506038
14,gini,,,,4,5,23,best,0.8013245033112583,0.7352941176470589,0.8089704428409108,0.7315789473684211,0.8013245033112583,0.7352941176470589,0.8066354553198792,0.7352941176470589,0.7952007669749606,0.7315789473684211,0.8013245033112583,0.7352941176470589,0.8013245033112583,0.7352941176470589,0.7970953732370141,0.7315789473684211,0.8013245033112583,0.7352941176470589,0.7990741405194586,0.7352941176470589
15,gini,,,,4,5,23,random,0.8026490066225166,0.7303921568627451,0.809521709085028,0.7266848196051736,0.8026490066225166,0.7303921568627451,0.8073446418453504,0.7307291875225244,0.7968009812767878,0.7271929824561403,0.8026490066225166,0.7303921568627451,0.8026490066225166,0.7303921568627451,0.7986807184822894,0.7269209238932022,0.8026490066225166,0.7303921568627451,0.8005899891912666,0.7305430800353339
16,gini,,,,4,10,23,best,0.7960264900662252,0.7352941176470589,0.8028506447624095,0.7317698068584944,0.7960264900662252,0.7352941176470589,0.8007154797961188,0.7344130399499176,0.7900582280622603,0.7292397660818714,0.7960264900662252,0.7352941176470589,0.7960264900662252,0.7352941176470589,0.7918456933344791,0.7302115987460815,0.7960264900662252,0.7352941176470589,0.7938384095337226,0.7345680435183478
17,gini,,,,4,10,23,random,0.8006622516556291,0.7549019607843137,0.806031688050774,0.7514619883040936,0.8006622516556291,0.7549019607843137,0.8042060796764248,0.7549019607843137,0.7952994586059102,0.7514619883040936,0.8006622516556291,0.7549019607843137,0.8006622516556291,0.7549019607843137,0.7970664808083586,0.7514619883040936,0.8006622516556291,0.7549019607843137,0.7988912003427945,0.7549019607843137
18,gini,,,10.0,1,2,23,best,0.8039735099337748,0.7450980392156863,0.810909311455163,0.7416537267080745,0.8039735099337748,0.7450980392156863,0.8087122563148476,0.7457869017172086,0.7981315559440559,0.7426900584795322,0.8039735099337748,0.7450980392156863,0.8039735099337748,0.7450980392156863,0.8000318545998579,0.7420986093552465,0.8039735099337748,0.7450980392156863,0.8019283114114595,0.7453707146575445
19,gini,,,10.0,1,2,23,random,0.8039735099337748,0.75,0.810909311455163,0.7465070835368832,0.8039735099337748,0.75,0.8087122563148476,0.7497313141182218,0.7981315559440559,0.7459064327485381,0.8039735099337748,0.75,0.8039735099337748,0.75,0.8000318545998579,0.7461881876509477,0.8039735099337748,0.75,0.8019283114114595,0.749847527506038
20,gini,,,10.0,1,5,23,best,0.8013245033112583,0.7352941176470589,0.8089704428409108,0.7315789473684211,0.8013245033112583,0.7352941176470589,0.8066354553198792,0.7352941176470589,0.7952007669749606,0.7315789473684211,0.8013245033112583,0.7352941176470589,0.8013245033112583,0.7352941176470589,0.7970953732370141,0.7315789473684211,0.8013245033112583,0.7352941176470589,0.7990741405194586,0.7352941176470589
21,gini,,,10.0,1,5,23,random,0.8026490066225166,0.7303921568627451,0.809521709085028,0.7266848196051736,0.8026490066225166,0.7303921568627451,0.8073446418453504,0.7307291875225244,0.7968009812767878,0.7271929824561403,0.8026490066225166,0.7303921568627451,0.8026490066225166,0.7303921568627451,0.7986807184822894,0.7269209238932022,0.8026490066225166,0.7303921568627451,0.8005899891912666,0.7305430800353339
22,gini,,,10.0,1,10,23,best,0.7960264900662252,0.7352941176470589,0.8028506447624095,0.7317698068584944,0.7960264900662252,0.7352941176470589,0.8007154797961188,0.7344130399499176,0.7900582280622603,0.7292397660818714,0.7960264900662252,0.7352941176470589,0.7960264900662252,0.7352941176470589,0.7918456933344791,0.7302115987460815,0.7960264900662252,0.7352941176470589,0.7938384095337226,0.7345680435183478
23,gini,,,10.0,1,10,23,random,0.8006622516556291,0.7549019607843137,0.806031688050774,0.7514619883040936,0.8006622516556291,0.7549019607843137,0.8042060796764248,0.7549019607843137,0.7952994586059102,0.7514619883040936,0.8006622516556291,0.7549019607843137,0.8006622516556291,0.7549019607843137,0.7970664808083586,0.7514619883040936,0.8006622516556291,0.7549019607843137,0.7988912003427945,0.7549019607843137
24,gini,,,10.0,2,2,23,best,0.8039735099337748,0.7450980392156863,0.810909311455163,0.7416537267080745,0.8039735099337748,0.7450980392156863,0.8087122563148476,0.7457869017172086,0.7981315559440559,0.7426900584795322,0.8039735099337748,0.7450980392156863,0.8039735099337748,0.7450980392156863,0.8000318545998579,0.7420986093552465,0.8039735099337748,0.7450980392156863,0.8019283114114595,0.7453707146575445
25,gini,,,10.0,2,2,23,random,0.8039735099337748,0.75,0.810909311455163,0.7465070835368832,0.8039735099337748,0.75,0.8087122563148476,0.7497313141182218,0.7981315559440559,0.7459064327485381,0.8039735099337748,0.75,0.8039735099337748,0.75,0.8000318545998579,0.7461881876509477,0.8039735099337748,0.75,0.8019283114114595,0.749847527506038
26,gini,,,10.0,2,5,23,best,0.8013245033112583,0.7352941176470589,0.8089704428409108,0.7315789473684211,0.8013245033112583,0.7352941176470589,0.8066354553198792,0.7352941176470589,0.7952007669749606,0.7315789473684211,0.8013245033112583,0.7352941176470589,0.8013245033112583,0.7352941176470589,0.7970953732370141,0.7315789473684211,0.8013245033112583,0.7352941176470589,0.7990741405194586,0.7352941176470589
27,gini,,,10.0,2,5,23,random,0.8026490066225166,0.7303921568627451,0.809521709085028,0.7266848196051736,0.8026490066225166,0.7303921568627451,0.8073446418453504,0.7307291875225244,0.7968009812767878,0.7271929824561403,0.8026490066225166,0.7303921568627451,0.8026490066225166,0.7303921568627451,0.7986807184822894,0.7269209238932022,0.8026490066225166,0.7303921568627451,0.8005899891912666,0.7305430800353339
28,gini,,,10.0,2,10,23,best,0.7960264900662252,0.7352941176470589,0.8028506447624095,0.7317698068584944,0.7960264900662252,0.7352941176470589,0.8007154797961188,0.7344130399499176,0.7900582280622603,0.7292397660818714,0.7960264900662252,0.7352941176470589,0.7960264900662252,0.7352941176470589,0.7918456933344791,0.7302115987460815,0.7960264900662252,0.7352941176470589,0.7938384095337226,0.7345680435183478
29,gini,,,10.0,2,10,23,random,0.8006622516556291,0.7549019607843137,0.806031688050774,0.7514619883040936,0.8006622516556291,0.7549019607843137,0.8042060796764248,0.7549019607843137,0.7952994586059102,0.7514619883040936,0.8006622516556291,0.7549019607843137,0.8006622516556291,0.7549019607843137,0.7970664808083586,0.7514619883040936,0.8006622516556291,0.7549019607843137,0.7988912003427945,0.7549019607843137
30,gini,,,10.0,4,2,23,best,0.8039735099337748,0.7450980392156863,0.810909311455163,0.7416537267080745,0.8039735099337748,0.7450980392156863,0.8087122563148476,0.7457869017172086,0.7981315559440559,0.7426900584795322,0.8039735099337748,0.7450980392156863,0.8039735099337748,0.7450980392156863,0.8000318545998579,0.7420986093552465,0.8039735099337748,0.7450980392156863,0.8019283114114595,0.7453707146575445
31,gini,,,10.0,4,2,23,random,0.8039735099337748,0.75,0.810909311455163,0.7465070835368832,0.8039735099337748,0.75,0.8087122563148476,0.7497313141182218,0.7981315559440559,0.7459064327485381,0.8039735099337748,0.75,0.8039735099337748,0.75,0.8000318545998579,0.7461881876509477,0.8039735099337748,0.75,0.8019283114114595,0.749847527506038
32,gini,,,10.0,4,5,23,best,0.8013245033112583,0.7352941176470589,0.8089704428409108,0.7315789473684211,0.8013245033112583,0.7352941176470589,0.8066354553198792,0.7352941176470589,0.7952007669749606,0.7315789473684211,0.8013245033112583,0.7352941176470589,0.8013245033112583,0.7352941176470589,0.7970953732370141,0.7315789473684211,0.8013245033112583,0.7352941176470589,0.7990741405194586,0.7352941176470589
33,gini,,,10.0,4,5,23,random,0.8026490066225166,0.7303921568627451,0.809521709085028,0.7266848196051736,0.8026490066225166,0.7303921568627451,0.8073446418453504,0.7307291875225244,0.7968009812767878,0.7271929824561403,0.8026490066225166,0.7303921568627451,0.8026490066225166,0.7303921568627451,0.7986807184822894,0.7269209238932022,0.8026490066225166,0.7303921568627451,0.8005899891912666,0.7305430800353339
34,gini,,,10.0,4,10,23,best,0.7960264900662252,0.7352941176470589,0.8028506447624095,0.7317698068584944,0.7960264900662252,0.7352941176470589,0.8007154797961188,0.7344130399499176,0.7900582280622603,0.7292397660818714,0.7960264900662252,0.7352941176470589,0.7960264900662252,0.7352941176470589,0.7918456933344791,0.7302115987460815,0.7960264900662252,0.7352941176470589,0.7938384095337226,0.7345680435183478
35,gini,,,10.0,4,10,23,random,0.8006622516556291,0.7549019607843137,0.806031688050774,0.7514619883040936,0.8006622516556291,0.7549019607843137,0.8042060796764248,0.7549019607843137,0.7952994586059102,0.7514619883040936,0.8006622516556291,0.7549019607843137,0.8006622516556291,0.7549019607843137,0.7970664808083586,0.7514619883040936,0.8006622516556291,0.7549019607843137,0.7988912003427945,0.7549019607843137
36,gini,,,30.0,1,2,23,best,0.8039735099337748,0.7450980392156863,0.810909311455163,0.7416537267080745,0.8039735099337748,0.7450980392156863,0.8087122563148476,0.7457869017172086,0.7981315559440559,0.7426900584795322,0.8039735099337748,0.7450980392156863,0.8039735099337748,0.7450980392156863,0.8000318545998579,0.7420986093552465,0.8039735099337748,0.7450980392156863,0.8019283114114595,0.7453707146575445
37,gini,,,30.0,1,2,23,random,0.8039735099337748,0.75,0.810909311455163,0.7465070835368832,0.8039735099337748,0.75,0.8087122563148476,0.7497313141182218,0.7981315559440559,0.7459064327485381,0.8039735099337748,0.75,0.8039735099337748,0.75,0.8000318545998579,0.7461881876509477,0.8039735099337748,0.75,0.8019283114114595,0.749847527506038
38,gini,,,30.0,1,5,23,best,0.8013245033112583,0.7352941176470589,0.8089704428409108,0.7315789473684211,0.8013245033112583,0.7352941176470589,0.8066354553198792,0.7352941176470589,0.7952007669749606,0.7315789473684211,0.8013245033112583,0.7352941176470589,0.8013245033112583,0.7352941176470589,0.7970953732370141,0.7315789473684211,0.8013245033112583,0.7352941176470589,0.7990741405194586,0.7352941176470589
39,gini,,,30.0,1,5,23,random,0.8026490066225166,0.7303921568627451,0.809521709085028,0.7266848196051736,0.8026490066225166,0.7303921568627451,0.8073446418453504,0.7307291875225244,0.7968009812767878,0.7271929824561403,0.8026490066225166,0.7303921568627451,0.8026490066225166,0.7303921568627451,0.7986807184822894,0.7269209238932022,0.8026490066225166,0.7303921568627451,0.8005899891912666,0.7305430800353339
40,gini,,,30.0,1,10,23,best,0.7960264900662252,0.7352941176470589,0.8028506447624095,0.7317698068584944,0.7960264900662252,0.7352941176470589,0.8007154797961188,0.7344130399499176,0.7900582280622603,0.7292397660818714,0.7960264900662252,0.7352941176470589,0.7960264900662252,0.7352941176470589,0.7918456933344791,0.7302115987460815,0.7960264900662252,0.7352941176470589,0.7938384095337226,0.7345680435183478
41,gini,,,30.0,1,10,23,random,0.8006622516556291,0.7549019607843137,0.806031688050774,0.7514619883040936,0.8006622516556291,0.7549019607843137,0.8042060796764248,0.7549019607843137,0.7952994586059102,0.7514619883040936,0.8006622516556291,0.7549019607843137,0.8006622516556291,0.7549019607843137,0.7970664808083586,0.7514619883040936,0.8006622516556291,0.7549019607843137,0.7988912003427945,0.7549019607843137
42,gini,,,30.0,2,2,23,best,0.8039735099337748,0.7450980392156863,0.810909311455163,0.7416537267080745,0.8039735099337748,0.7450980392156863,0.8087122563148476,0.7457869017172086,0.7981315559440559,0.7426900584795322,0.8039735099337748,0.7450980392156863,0.8039735099337748,0.7450980392156863,0.8000318545998579,0.7420986093552465,0.8039735099337748,0.7450980392156863,0.8019283114114595,0.7453707146575445
43,gini,,,30.0,2,2,23,random,0.8039735099337748,0.75,0.810909311455163,0.7465070835368832,0.8039735099337748,0.75,0.8087122563148476,0.7497313141182218,0.7981315559440559,0.7459064327485381,0.8039735099337748,0.75,0.8039735099337748,0.75,0.8000318545998579,0.7461881876509477,0.8039735099337748,0.75,0.8019283114114595,0.749847527506038
44,gini,,,30.0,2,5,23,best,0.8013245033112583,0.7352941176470589,0.8089704428409108,0.7315789473684211,0.8013245033112583,0.7352941176470589,0.8066354553198792,0.7352941176470589,0.7952007669749606,0.7315789473684211,0.8013245033112583,0.7352941176470589,0.8013245033112583,0.7352941176470589,0.7970953732370141,0.7315789473684211,0.8013245033112583,0.7352941176470589,0.7990741405194586,0.7352941176470589
45,gini,,,30.0,2,5,23,random,0.8026490066225166,0.7303921568627451,0.809521709085028,0.7266848196051736,0.8026490066225166,0.7303921568627451,0.8073446418453504,0.7307291875225244,0.7968009812767878,0.7271929824561403,0.8026490066225166,0.7303921568627451,0.8026490066225166,0.7303921568627451,0.7986807184822894,0.7269209238932022,0.8026490066225166,0.7303921568627451,0.8005899891912666,0.7305430800353339
46,gini,,,30.0,2,10,23,best,0.7960264900662252,0.7352941176470589,0.8028506447624095,0.7317698068584944,0.7960264900662252,0.7352941176470589,0.8007154797961188,0.7344130399499176,0.7900582280622603,0.7292397660818714,0.7960264900662252,0.7352941176470589,0.7960264900662252,0.7352941176470589,0.7918456933344791,0.7302115987460815,0.7960264900662252,0.7352941176470589,0.7938384095337226,0.7345680435183478
47,gini,,,30.0,2,10,23,random,0.8006622516556291,0.7549019607843137,0.806031688050774,0.7514619883040936,0.8006622516556291,0.7549019607843137,0.8042060796764248,0.7549019607843137,0.7952994586059102,0.7514619883040936,0.8006622516556291,0.7549019607843137,0.8006622516556291,0.7549019607843137,0.7970664808083586,0.7514619883040936,0.8006622516556291,0.7549019607843137,0.7988912003427945,0.7549019607843137
48,gini,,,30.0,4,2,23,best,0.8039735099337748,0.7450980392156863,0.810909311455163,0.7416537267080745,0.8039735099337748,0.7450980392156863,0.8087122563148476,0.7457869017172086,0.7981315559440559,0.7426900584795322,0.8039735099337748,0.7450980392156863,0.8039735099337748,0.7450980392156863,0.8000318545998579,0.7420986093552465,0.8039735099337748,0.7450980392156863,0.8019283114114595,0.7453707146575445
49,gini,,,30.0,4,2,23,random,0.8039735099337748,0.75,0.810909311455163,0.7465070835368832,0.8039735099337748,0.75,0.8087122563148476,0.7497313141182218,0.7981315559440559,0.7459064327485381,0.8039735099337748,0.75,0.8039735099337748,0.75,0.8000318545998579,0.7461881876509477,0.8039735099337748,0.75,0.8019283114114595,0.749847527506038
50,gini,,,30.0,4,5,23,best,0.8013245033112583,0.7352941176470589,0.8089704428409108,0.7315789473684211,0.8013245033112583,0.7352941176470589,0.8066354553198792,0.7352941176470589,0.7952007669749606,0.7315789473684211,0.8013245033112583,0.7352941176470589,0.8013245033112583,0.7352941176470589,0.7970953732370141,0.7315789473684211,0.8013245033112583,0.7352941176470589,0.7990741405194586,0.7352941176470589
51,gini,,,30.0,4,5,23,random,0.8026490066225166,0.7303921568627451,0.809521709085028,0.7266848196051736,0.8026490066225166,0.7303921568627451,0.8073446418453504,0.7307291875225244,0.7968009812767878,0.7271929824561403,0.8026490066225166,0.7303921568627451,0.8026490066225166,0.7303921568627451,0.7986807184822894,0.7269209238932022,0.8026490066225166,0.7303921568627451,0.8005899891912666,0.7305430800353339
52,gini,,,30.0,4,10,23,best,0.7960264900662252,0.7352941176470589,0.8028506447624095,0.7317698068584944,0.7960264900662252,0.7352941176470589,0.8007154797961188,0.7344130399499176,0.7900582280622603,0.7292397660818714,0.7960264900662252,0.7352941176470589,0.7960264900662252,0.7352941176470589,0.7918456933344791,0.7302115987460815,0.7960264900662252,0.7352941176470589,0.7938384095337226,0.7345680435183478
53,gini,,,30.0,4,10,23,random,0.8006622516556291,0.7549019607843137,0.806031688050774,0.7514619883040936,0.8006622516556291,0.7549019607843137,0.8042060796764248,0.7549019607843137,0.7952994586059102,0.7514619883040936,0.8006622516556291,0.7549019607843137,0.8006622516556291,0.7549019607843137,0.7970664808083586,0.7514619883040936,0.8006622516556291,0.7549019607843137,0.7988912003427945,0.7549019607843137
54,gini,,sqrt,,1,2,23,best,0.8039735099337748,0.7696078431372549,0.810909311455163,0.7667256115531977,0.8039735099337748,0.7696078431372549,0.8087122563148476,0.7690313968204434,0.7981315559440559,0.7646198830409356,0.8039735099337748,0.7696078431372549,0.8039735099337748,0.7696078431372549,0.8000318545998579,0.7655000366864774,0.8039735099337748,0.7696078431372549,0.8019283114114595,0.7691514201982796
55,gini,,sqrt,,1,2,23,random,0.8039735099337748,0.7745098039215687,0.810909311455163,0.7719747733543556,0.8039735099337748,0.7745098039215687,0.8087122563148476,0.7738760462797654,0.7981315559440559,0.7690058479532164,0.8039735099337748,0.7745098039215687,0.8039735099337748,0.7745098039215687,0.8000318545998579,0.770180250783699,0.8039735099337748,0.7745098039215687,0.8019283114114595,0.7738912963304444
56,gini,,sqrt,,1,5,23,best,0.8013245033112583,0.7598039215686274,0.8084076723782606,0.7564728871519297,0.8013245033112583,0.7598039215686274,0.806191466105763,0.7595476881519584,0.7953805267313332,0.7558479532163742,0.8013245033112583,0.7598039215686274,0.8013245033112583,0.7598039215686274,0.7972522987024147,0.7561415920567929,0.8013245033112583,0.7598039215686274,0.7991932560393402,0.759657428388154
57,gini,,sqrt,,1,5,23,random,0.8013245033112583,0.7549019607843137,0.8081341067148927,0.7514619883040936,0.8013245033112583,0.7549019607843137,0.8059770273758532,0.7549019607843137,0.7954704066095195,0.7514619883040936,0.8013245033112583,0.7549019607843137,0.8013245033112583,0.7549019607843137,0.7973295823647208,0.7514619883040936,0.8013245033112583,0.7549019607843137,0.7992516669710736,0.7549019607843137
58,gini,,sqrt,,1,10,23,best,0.8006622516556291,0.7549019607843137,0.8075760278494468,0.7514619883040936,0.8006622516556291,0.7549019607843137,0.8053994686773189,0.7549019607843137,0.7947601793367922,0.7514619883040936,0.8006622516556291,0.7549019607843137,0.8006622516556291,0.7549019607843137,0.7966153420702536,0.7514619883040936,0.8006622516556291,0.7549019607843137,0.7985532987731094,0.7549019607843137
59,gini,,sqrt,,1,10,23,random,0.7933774834437086,0.7794117647058824,0.7995498803107515,0.7773109243697478,0.7933774834437086,0.7794117647058824,0.797570054900568,0.7787938704893721,0.7875768384840965,0.7733918128654971,0.7933774834437086,0.7794117647058824,0.7933774834437086,0.7794117647058824,0.7893023255813953,0.7748620478234212,0.7933774834437086,0.7794117647058824,0.7912816879716618,0.7786273307606305
60,gini,,sqrt,,2,2,23,best,0.8039735099337748,0.7696078431372549,0.810909311455163,0.7667256115531977,0.8039735099337748,0.7696078431372549,0.8087122563148476,0.7690313968204434,0.7981315559440559,0.7646198830409356,0.8039735099337748,0.7696078431372549,0.8039735099337748,0.7696078431372549,0.8000318545998579,0.7655000366864774,0.8039735099337748,0.7696078431372549,0.8019283114114595,0.7691514201982796
61,gini,,sqrt,,2,2,23,random,0.8039735099337748,0.7745098039215687,0.810909311455163,0.7719747733543556,0.8039735099337748,0.7745098039215687,0.8087122563148476,0.7738760462797654,0.7981315559440559,0.7690058479532164,0.8039735099337748,0.7745098039215687,0.8039735099337748,0.7745098039215687,0.8000318545998579,0.770180250783699,0.8039735099337748,0.7745098039215687,0.8019283114114595,0.7738912963304444
62,gini,,sqrt,,2,5,23,best,0.8013245033112583,0.7598039215686274,0.8084076723782606,0.7564728871519297,0.8013245033112583,0.7598039215686274,0.806191466105763,0.7595476881519584,0.7953805267313332,0.7558479532163742,0.8013245033112583,0.7598039215686274,0.8013245033112583,0.7598039215686274,0.7972522987024147,0.7561415920567929,0.8013245033112583,0.7598039215686274,0.7991932560393402,0.759657428388154
63,gini,,sqrt,,2,5,23,random,0.8013245033112583,0.7549019607843137,0.8081341067148927,0.7514619883040936,0.8013245033112583,0.7549019607843137,0.8059770273758532,0.7549019607843137,0.7954704066095195,0.7514619883040936,0.8013245033112583,0.7549019607843137,0.8013245033112583,0.7549019607843137,0.7973295823647208,0.7514619883040936,0.8013245033112583,0.7549019607843137,0.7992516669710736,0.7549019607843137
64,gini,,sqrt,,2,10,23,best,0.8006622516556291,0.7549019607843137,0.8075760278494468,0.7514619883040936,0.8006622516556291,0.7549019607843137,0.8053994686773189,0.7549019607843137,0.7947601793367922,0.7514619883040936,0.8006622516556291,0.7549019607843137,0.8006622516556291,0.7549019607843137,0.7966153420702536,0.7514619883040936,0.8006622516556291,0.7549019607843137,0.7985532987731094,0.7549019607843137
65,gini,,sqrt,,2,10,23,random,0.7933774834437086,0.7794117647058824,0.7995498803107515,0.7773109243697478,0.7933774834437086,0.7794117647058824,0.797570054900568,0.7787938704893721,0.7875768384840965,0.7733918128654971,0.7933774834437086,0.7794117647058824,0.7933774834437086,0.7794117647058824,0.7893023255813953,0.7748620478234212,0.7933774834437086,0.7794117647058824,0.7912816879716618,0.7786273307606305
66,gini,,sqrt,,4,2,23,best,0.8039735099337748,0.7696078431372549,0.810909311455163,0.7667256115531977,0.8039735099337748,0.7696078431372549,0.8087122563148476,0.7690313968204434,0.7981315559440559,0.7646198830409356,0.8039735099337748,0.7696078431372549,0.8039735099337748,0.7696078431372549,0.8000318545998579,0.7655000366864774,0.8039735099337748,0.7696078431372549,0.8019283114114595,0.7691514201982796
67,gini,,sqrt,,4,2,23,random,0.8039735099337748,0.7745098039215687,0.810909311455163,0.7719747733543556,0.8039735099337748,0.7745098039215687,0.8087122563148476,0.7738760462797654,0.7981315559440559,0.7690058479532164,0.8039735099337748,0.7745098039215687,0.8039735099337748,0.7745098039215687,0.8000318545998579,0.770180250783699,0.8039735099337748,0.7745098039215687,0.8019283114114595,0.7738912963304444
68,gini,,sqrt,,4,5,23,best,0.8013245033112583,0.7598039215686274,0.8084076723782606,0.7564728871519297,0.8013245033112583,0.7598039215686274,0.806191466105763,0.7595476881519584,0.7953805267313332,0.7558479532163742,0.8013245033112583,0.7598039215686274,0.8013245033112583,0.7598039215686274,0.7972522987024147,0.7561415920567929,0.8013245033112583,0.7598039215686274,0.7991932560393402,0.759657428388154
